label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1058,36.0807067,140.0805434,134.636550991566,115.399368438288,2.59957286030391,0,0,-0.58025379011552,0.81442061196822,2,2,0,0,1,-1,374.944940164315,-255.745398148047,,,,,,,,,,,,,,,,
1059,36.0806934,140.0805002,136.445653908963,111.732038994124,2.51405672377995,0,0,-0.529520125655676,0.848289918325613,2,2,0,0,1,-1,371.058474868676,-257.225947375498,,,,,,,,,,,,,,,,
1060,36.0806828,140.0804577,138.04461893143,108.001062914677,2.41854109910189,0,0,-0.540861664765099,0.841099800467861,2,2,0,0,1,-1,367.23498470397,-258.40593397825,,,,,,,,,,,,,,,,
1061,36.0806712,140.080413,139.608911816721,104.254531346881,2.32439233151527,0,0,-0.603123718981284,0.797642936952287,2,2,0,0,1,-1,363.213572696996,-259.697240071513,,,,,,,,,,,,,,,,
1062,36.0806617,140.0803703,141.240256061108,100.529058997833,2.25616680132988,0,0,-0.547887517044572,0.836507445178255,2,2,0,0,1,-1,359.372089638468,-260.754775233752,,,,,,,,,,,,,,,,
1063,36.080646,140.0803303,143.544709324659,97.1810377532694,2.18443475336864,0,0,-0.470464815716138,0.882342212974499,2,2,0,0,1,-1,355.773510659319,-262.502491239066,,,,,,,,,,,,,,,,
1064,36.0806427,140.0803265,143.953349233052,97.0437251665507,2.18748544290476,0,0,0.080369204791877,0.996561219333482,2,2,0,0,1,-1,355.431645656249,-262.869845559021,,,,,,,,,,,,,,,,
1065,36.0806409,140.080327,143.86664024499,97.2344922243043,2.18981021255475,0,0,0.587714927478022,0.808704682649949,2,2,0,0,1,-1,355.476627893361,-263.070220642418,,,,,,,,,,,,,,,,
1066,36.0806526,140.0803699,142.044533650761,100.837071396927,2.25953641545006,0,0,0.899595765956457,0.436248666502713,2,2,0,0,1,-1,359.336103848267,-261.767782599945,,,,,,,,,,,,,,,,
1067,36.0806693,140.08041,139.998431711476,104.309834604816,2.32206278919777,0,0,0.853861274504874,0.519911484957679,2,2,0,0,1,-1,362.943679274327,-259.908747104119,,,,,,,,,,,,,,,,
1068,36.0806794,140.0804527,138.705225271566,108.112507115782,2.42004526223778,0,0,0.788661435782352,0.614395333877506,2,2,0,0,1,-1,366.785162332854,-258.784420246624,,,,,,,,,,,,,,,,
